freq,stk_flow,indic_et,partner,sitc06,geo,TIME_PERIOD,values
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-07-01,6237.5
M,IMP,TRD_VAL,US,SITC5,EA20,2023-07-01,6039
M,IMP,TRD_VAL,US,SITC6,EA20,2023-07-01,1105.4
M,IMP,TRD_VAL,US,SITC7,EA20,2023-07-01,7384.9
M,IMP,TRD_VAL,US,SITC8,EA20,2023-07-01,2400.4
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-07-01,49.7
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-07-01,588.9
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-07-01,1756.9
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-07-01,1128.3
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2023-08-01,2271.8
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2023-08-01,3673.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2023-08-01,17963
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2023-08-01,8584.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2023-08-01,4246.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2023-08-01,6614
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2023-08-01,21104.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-08-01,6267.2
M,IMP,TRD_VAL,US,SITC5,EA20,2023-08-01,6034.5
M,IMP,TRD_VAL,US,SITC6,EA20,2023-08-01,1052.5
M,IMP,TRD_VAL,US,SITC7,EA20,2023-08-01,7530
M,IMP,TRD_VAL,US,SITC8,EA20,2023-08-01,2386.2
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-08-01,40.9
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-08-01,304.4
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-08-01,1630
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-08-01,1160.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2023-09-01,3074
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2023-09-01,3511.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2023-09-01,18642.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2023-09-01,8034.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2023-09-01,4781.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2023-09-01,7160.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2023-09-01,24908.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-09-01,6968.3
M,IMP,TRD_VAL,US,SITC5,EA20,2023-09-01,6178.2
M,IMP,TRD_VAL,US,SITC6,EA20,2023-09-01,1125.1
M,IMP,TRD_VAL,US,SITC7,EA20,2023-09-01,8058
M,IMP,TRD_VAL,US,SITC8,EA20,2023-09-01,2352.2
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-09-01,41.6
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-09-01,247.6
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-09-01,1727.2
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-09-01,1108.1
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2023-10-01,3481.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2023-10-01,4111.2
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2023-10-01,21557.4
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2023-10-01,7922.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2023-10-01,4952.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2023-10-01,7540.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2023-10-01,25729.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-10-01,7455.6
M,IMP,TRD_VAL,US,SITC5,EA20,2023-10-01,6221.8
M,IMP,TRD_VAL,US,SITC6,EA20,2023-10-01,1076.1
M,IMP,TRD_VAL,US,SITC7,EA20,2023-10-01,7715.6
M,IMP,TRD_VAL,US,SITC8,EA20,2023-10-01,2570.4
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-10-01,45.5
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-10-01,465.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-10-01,1979.7
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-10-01,1179.9
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2023-11-01,3553.2
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2023-11-01,3231.2
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2023-11-01,21415.6
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2023-11-01,6998.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2023-11-01,4930.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2023-11-01,7287.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2023-11-01,26631.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-11-01,7735.4
M,IMP,TRD_VAL,US,SITC5,EA20,2023-11-01,6223.3
M,IMP,TRD_VAL,US,SITC6,EA20,2023-11-01,1159.8
M,IMP,TRD_VAL,US,SITC7,EA20,2023-11-01,8859.9
M,IMP,TRD_VAL,US,SITC8,EA20,2023-11-01,2436.7
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-11-01,47.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-11-01,224.5
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-11-01,1873
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-11-01,1164.2
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2023-12-01,3032.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2023-12-01,2753.3
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2023-12-01,16328.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2023-12-01,6282.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2023-12-01,4206.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2023-12-01,5747.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2023-12-01,21282.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2023-12-01,6411.7
M,IMP,TRD_VAL,US,SITC5,EA20,2023-12-01,5841.7
M,IMP,TRD_VAL,US,SITC6,EA20,2023-12-01,842.5
M,IMP,TRD_VAL,US,SITC7,EA20,2023-12-01,8565.4
M,IMP,TRD_VAL,US,SITC8,EA20,2023-12-01,2452.8
M,IMP,TRD_VAL,VN,SITC5,EA20,2023-12-01,58.4
M,IMP,TRD_VAL,VN,SITC6,EA20,2023-12-01,182.6
M,IMP,TRD_VAL,VN,SITC7,EA20,2023-12-01,1446.8
M,IMP,TRD_VAL,VN,SITC8,EA20,2023-12-01,1057.7
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-01-01,2828.8
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-01-01,3242.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-01-01,16819
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-01-01,6648.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-01-01,4778.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-01-01,6672
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-01-01,23369.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-01-01,6561.2
M,IMP,TRD_VAL,US,SITC5,EA20,2024-01-01,6124.7
M,IMP,TRD_VAL,US,SITC6,EA20,2024-01-01,1165.1
M,IMP,TRD_VAL,US,SITC7,EA20,2024-01-01,7308.8
M,IMP,TRD_VAL,US,SITC8,EA20,2024-01-01,2295.1
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-01-01,46.4
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-01-01,385.7
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-01-01,1921.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-01-01,1111.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-02-01,3094.1
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-02-01,3432.9
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-02-01,16319.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-02-01,6946.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-02-01,4959.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-02-01,7208.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-02-01,24386.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-02-01,6686
M,IMP,TRD_VAL,US,SITC5,EA20,2024-02-01,5931.2
M,IMP,TRD_VAL,US,SITC6,EA20,2024-02-01,1114.9
M,IMP,TRD_VAL,US,SITC7,EA20,2024-02-01,7406.1
M,IMP,TRD_VAL,US,SITC8,EA20,2024-02-01,2541.6
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-02-01,54.9
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-02-01,251.5
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-02-01,1450.2
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-02-01,1204
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-03-01,3155.2
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-03-01,3689.6
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-03-01,19047.5
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-03-01,7504.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-03-01,5242.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-03-01,7511.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-03-01,24489.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-03-01,6810
M,IMP,TRD_VAL,US,SITC5,EA20,2024-03-01,5936.6
M,IMP,TRD_VAL,US,SITC6,EA20,2024-03-01,1099
M,IMP,TRD_VAL,US,SITC7,EA20,2024-03-01,8560.5
M,IMP,TRD_VAL,US,SITC8,EA20,2024-03-01,2647.3
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-03-01,44.2
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-03-01,292.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-03-01,1653.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-03-01,1189.2
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-04-01,3469.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-04-01,3752.7
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-04-01,18566.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-04-01,6656.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-04-01,5338.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-04-01,7628.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-04-01,25114.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-04-01,6995.9
M,IMP,TRD_VAL,US,SITC5,EA20,2024-04-01,6520.7
M,IMP,TRD_VAL,US,SITC6,EA20,2024-04-01,1365
M,IMP,TRD_VAL,US,SITC7,EA20,2024-04-01,7843.2
M,IMP,TRD_VAL,US,SITC8,EA20,2024-04-01,2734.6
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-04-01,57.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-04-01,482
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-04-01,1677.6
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-04-01,1131.9
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-05-01,3615.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-05-01,3890.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-05-01,19602.3
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-05-01,6906.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-05-01,4997.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-05-01,7403.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-05-01,23042
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-05-01,6430.1
M,IMP,TRD_VAL,US,SITC5,EA20,2024-05-01,7168.6
M,IMP,TRD_VAL,US,SITC6,EA20,2024-05-01,1104.2
M,IMP,TRD_VAL,US,SITC7,EA20,2024-05-01,8548.7
M,IMP,TRD_VAL,US,SITC8,EA20,2024-05-01,2704.8
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-05-01,70.7
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-05-01,372.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-05-01,1665.4
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-05-01,1174.9
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-06-01,3494.9
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-06-01,3717.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-06-01,17013.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-06-01,6789.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-06-01,5009.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-06-01,7251.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-06-01,23680.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-06-01,6529.9
M,IMP,TRD_VAL,US,SITC5,EA20,2024-06-01,6213.5
M,IMP,TRD_VAL,US,SITC6,EA20,2024-06-01,1041.3
M,IMP,TRD_VAL,US,SITC7,EA20,2024-06-01,7963.1
M,IMP,TRD_VAL,US,SITC8,EA20,2024-06-01,2426.3
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-06-01,70.3
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-06-01,340.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-06-01,1699.6
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-06-01,1244.8
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-07-01,3524.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-07-01,4684.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-07-01,20015.5
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-07-01,8774.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-07-01,5409.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-07-01,7239.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-07-01,21864.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-07-01,6659.4
M,IMP,TRD_VAL,US,SITC5,EA20,2024-07-01,6382.7
M,IMP,TRD_VAL,US,SITC6,EA20,2024-07-01,1174.5
M,IMP,TRD_VAL,US,SITC7,EA20,2024-07-01,8440.4
M,IMP,TRD_VAL,US,SITC8,EA20,2024-07-01,2569
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-07-01,59.8
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-07-01,569.5
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-07-01,1988.8
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-07-01,1358.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-08-01,2906.4
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-08-01,4640
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-08-01,18960.9
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-08-01,10063
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-08-01,4357.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-08-01,6352.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-08-01,19628.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-08-01,6111.7
M,IMP,TRD_VAL,US,SITC5,EA20,2024-08-01,5725
M,IMP,TRD_VAL,US,SITC6,EA20,2024-08-01,1003
M,IMP,TRD_VAL,US,SITC7,EA20,2024-08-01,7997.9
M,IMP,TRD_VAL,US,SITC8,EA20,2024-08-01,2433.5
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-08-01,54.7
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-08-01,323.1
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-08-01,1774.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-08-01,1358.9
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-09-01,3428.6
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-09-01,4696.6
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-09-01,19700.8
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-09-01,9806.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-09-01,4769.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-09-01,7318.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-09-01,24421.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-09-01,7366.8
M,IMP,TRD_VAL,US,SITC5,EA20,2024-09-01,7139.1
M,IMP,TRD_VAL,US,SITC6,EA20,2024-09-01,995.2
M,IMP,TRD_VAL,US,SITC7,EA20,2024-09-01,7406.1
M,IMP,TRD_VAL,US,SITC8,EA20,2024-09-01,2450.6
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-09-01,52.2
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-09-01,303.2
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-09-01,2014.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-09-01,1447.3
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-10-01,3290.5
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-10-01,4892.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-10-01,22761.6
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-10-01,9800.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-10-01,5357.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-10-01,7653.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-10-01,26270.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-10-01,7945.1
M,IMP,TRD_VAL,US,SITC5,EA20,2024-10-01,6194.1
M,IMP,TRD_VAL,US,SITC6,EA20,2024-10-01,1076
M,IMP,TRD_VAL,US,SITC7,EA20,2024-10-01,7456.5
M,IMP,TRD_VAL,US,SITC8,EA20,2024-10-01,2679.6
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-10-01,44.6
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-10-01,636.4
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-10-01,2096
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-10-01,1567.5
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-11-01,3370.9
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-11-01,4180.9
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-11-01,20968.5
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-11-01,8303.4
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-11-01,5218.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-11-01,7153.2
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-11-01,25407.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-11-01,7622.4
M,IMP,TRD_VAL,US,SITC5,EA20,2024-11-01,6825.3
M,IMP,TRD_VAL,US,SITC6,EA20,2024-11-01,996
M,IMP,TRD_VAL,US,SITC7,EA20,2024-11-01,7828.6
M,IMP,TRD_VAL,US,SITC8,EA20,2024-11-01,2503.1
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-11-01,56.9
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-11-01,238.9
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-11-01,1985
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-11-01,1292.3
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2024-12-01,3261.7
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2024-12-01,3613.3
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2024-12-01,17114.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2024-12-01,7505.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2024-12-01,4454.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2024-12-01,5606.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2024-12-01,21094.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2024-12-01,6781.1
M,IMP,TRD_VAL,US,SITC5,EA20,2024-12-01,4806.2
M,IMP,TRD_VAL,US,SITC6,EA20,2024-12-01,862.3
M,IMP,TRD_VAL,US,SITC7,EA20,2024-12-01,8582.6
M,IMP,TRD_VAL,US,SITC8,EA20,2024-12-01,2461.9
M,IMP,TRD_VAL,VN,SITC5,EA20,2024-12-01,64.7
M,IMP,TRD_VAL,VN,SITC6,EA20,2024-12-01,261.7
M,IMP,TRD_VAL,VN,SITC7,EA20,2024-12-01,1744.4
M,IMP,TRD_VAL,VN,SITC8,EA20,2024-12-01,1383
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-01-01,3785.1
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-01-01,4686.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-01-01,18441.2
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-01-01,8893.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-01-01,5342.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-01-01,6831.7
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-01-01,22926.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-01-01,6885.3
M,IMP,TRD_VAL,US,SITC5,EA20,2025-01-01,6564.2
M,IMP,TRD_VAL,US,SITC6,EA20,2025-01-01,1101.3
M,IMP,TRD_VAL,US,SITC7,EA20,2025-01-01,7410.6
M,IMP,TRD_VAL,US,SITC8,EA20,2025-01-01,2477
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-01-01,56
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-01-01,636.2
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-01-01,2284.5
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-01-01,1476.1
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-02-01,4000
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-02-01,4188.4
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-02-01,17426.7
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-02-01,8118.5
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-02-01,5041.1
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-02-01,7149.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-02-01,23874.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-02-01,6730.2
M,IMP,TRD_VAL,US,SITC5,EA20,2025-02-01,6607.9
M,IMP,TRD_VAL,US,SITC6,EA20,2025-02-01,1005.3
M,IMP,TRD_VAL,US,SITC7,EA20,2025-02-01,7480.9
M,IMP,TRD_VAL,US,SITC8,EA20,2025-02-01,2442.4
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-02-01,48.6
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-02-01,256.3
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-02-01,1824.9
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-02-01,1444
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-03-01,5582
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-03-01,4543
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-03-01,19699
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-03-01,8777.9
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-03-01,5457.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-03-01,7618
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-03-01,25827.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-03-01,7248.2
M,IMP,TRD_VAL,US,SITC5,EA20,2025-03-01,7175
M,IMP,TRD_VAL,US,SITC6,EA20,2025-03-01,1199.3
M,IMP,TRD_VAL,US,SITC7,EA20,2025-03-01,8887.9
M,IMP,TRD_VAL,US,SITC8,EA20,2025-03-01,2977.2
M,IMP,TRD_VAL,VN,SITC5,EA20,2025-03-01,49.6
M,IMP,TRD_VAL,VN,SITC6,EA20,2025-03-01,354.3
M,IMP,TRD_VAL,VN,SITC7,EA20,2025-03-01,2223.8
M,IMP,TRD_VAL,VN,SITC8,EA20,2025-03-01,1499
M,IMP,TRD_VAL,CN_X_HK,SITC5,EA20,2025-04-01,5306.4
M,IMP,TRD_VAL,CN_X_HK,SITC6,EA20,2025-04-01,4027.5
M,IMP,TRD_VAL,CN_X_HK,SITC7,EA20,2025-04-01,19179
M,IMP,TRD_VAL,CN_X_HK,SITC8,EA20,2025-04-01,6940.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC5,EA20,2025-04-01,5410.3
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC6,EA20,2025-04-01,7454.6
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC7,EA20,2025-04-01,25087.8
M,IMP,TRD_VAL,EU27_2020_NEA20,SITC8,EA20,2025-04-01,7070.4
M,IMP,TRD_VAL,US,SITC5,EA20,2025-04-01,7223.9
M,IMP,TRD_VAL,US,SITC6,EA20,2025-04-01,1150.4
M,IMP,TRD_VAL,US,SITC7,EA20,2025-04-01,8596.8
M,IMP,TRD_VAL,US,SITC8,EA20,2025-04-01,2576.1
